Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement
Visang,Hong,Common English 1,3,Task 1.2,1.2,H1,MH_C1_L3_T2_12_01,Dialogue,9,M, Haha. Don’t be silly. What I’m saying is that you shouldn’t go in the water if you have an open wound. Sharks are very sensitive to the smell of blood.,,,,,,,
Visang,Hong,Common English 1,3,Task 1.2,1.2,H1,MH_C1_L3_T2_12_01,Dialogue,10,W, I see. I’ll keep that in mind. ,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,1,W," Oh, what are these little pink things behind the glass?",,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,2,M," They’re hermit crabs. My friend keeps them as pets, and she gave me some.",,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,3,W, They’re really cool. Why are their shells pink?,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,4,M," There’s no special reason. They can’t grow hard shells like sea turtles, so I gave them some pink shells to move into.",,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,5,W, I see. So do you have to give them shells every now and then? ,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,6,M, Yes. I prefer colorful ones. What’s interesting is that hermit crabs are really social. ,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,7,W, Really? Do you mean like ants and bees?,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,8,M, Kind of. What I’m saying is that they live in groups and help each other. Sometimes they even trade shells with each other.,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 1,H1,MH_C1_L3_RV_C1_01,Dialogue,9,W, That’s cool. I wouldn’t mind raising some myself.,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,1,M," Hey, have you heard about the high school cartoon character contest?",,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,2,W, Yeah. But I don’t know the details. Do you know what the theme is?,,UI,T1,UI,T1,match,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,3,M, It’s endangered species around the world. ,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,4,W, Interesting. You should enter it. You’re super good at drawing.,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,5,M, I am. I’m going to draw a red panda.,,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,6,W, Those are really cute. But are they endangered?,,UI,T4,UI,T4,match,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,7,M," Yes, they’re seriously endangered. In fact, there are fewer than 10,000 left in the world.",,,,,,,
Visang,Hong,Common English 1,3,Review,Check Your Understanding 2,H1,MH_C1_L3_RV_C2_01,Dialogue,8,W," Oh, no! They need to be protected. It would be a sad world without them. ",,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,1,M1," Nelson, how do you feel?",,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,2,M2," I’m feeling much better now. Thanks, Dad.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,3,M1, I was worried we might have to cancel our trip. The island doesn’t have many facilities if you get sick. ,,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,4,M2, I didn’t mean to worry you.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,5,M1, I know. They just announced that we’ll arrive at the island in about half an hour.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,6,M2, Great. I’ll be back to normal once we get off this old boat.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,7,M1, Are you sure? We have a lot to do before it gets dark.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,8,M2, Of course. I’ll set up the tent if you start the cooking fire for dinner.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,9,M1," Great! Now that you’re feeling better, I’m getting excited for the trip again.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.1,1.2,H1,MH_C1_L4_T1_12_01,Dialogue,10,M2, I’m really looking forward to camping on the beach too! ,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,1,M," Hi, Rosie. You’ve been to Singapore before, haven’t you?",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,2,W," Yes, I went there early last year. Why?",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,3,M," My family is considering a short trip there this summer, so I was wondering if you have any recommendations or travel tips.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,4,W, Really? You’re going to love it. You’ve got to check out the Gardens by the Bay.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,5,M," Yeah, I already have that on my list. I can’t wait to go there.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,6,W," As far as tips, remember to check out the laws. For example, you can’t chew gum in public. There’s a fine for that.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,7,M, What? Are you serious?,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,8,W," Yes, I am. Also, you can get a fine for eating on buses and trains.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.1,H1,MH_C1_L4_T2_11_01,Dialogue,9,M, Thanks for letting me know!,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,1,W, Thank you for calling Hotel Aurora. How may I help you?,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,2,M," Hello, I want to double-check the reservation I made online.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,3,W," I can help you with that. Can I have your name, please?",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,4,M, Andrew Lim.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,5,W," Thank you, Mr. Lim. You’re booked from July 27 to 30 for four guests. Is this correct?",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,6,M," Yes. It’s a pet-friendly room with two double beds, correct? We’re bringing our dog.",,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,7,W, Please remember to show your dog’s shot records when you arrive. Your dog lead must be no longer than two meters.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,8,M, Got it. Thank you for your help.,,,,,,,
Visang,Hong,Common English 1,4,Task 1.2,1.2,H1,MH_C1_L4_T2_12_01,Dialogue,9,W, No problem. We look forward to your stay.,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,1,W, Have you ever heard of a treehouse hotel?,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,2,M," No, I haven’t. Are you saying that a hotel is up in a tree? ",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,3,W," Yes, the hotel rooms are literally in a tree. There are quite a few of them in Africa and Europe.",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,4,M, Cool! So it’s like sleeping in the middle of a forest.,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,5,W, Right. I’m going to book one of those hotels during my trip to Africa next month. I’m really looking forward to sleeping in a tree.,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,6,M," I can’t wait to hear about it. By the way, have you heard of the ice hotel in Sweden?",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,7,W, Ice? Like in the movie Frozen?,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,8,M, Yeah. The hotel has ice beds in the rooms. Can you imagine that?,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 1,H1,MH_C1_L4_RV_C1_01,Dialogue,9,W, No. But it would be just as cool as sleeping in a tree. You could also see the Northern Lights there!,,UI,T1,UI,T1,match,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,1,W," Ben, are you done packing your bag for the trip?",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,2,M," Yes, Mom. I think I’ve packed everything.",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,3,W, Let’s check. Did you pack your toothbrush?,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,4,M," Oh, no! I forgot that. Thanks for reminding me.",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,5,W, What about your socks?,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,6,M, I have them in my bag. I also have a bag to bring back my dirty clothes in.,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,7,W, Good. And remember to pack your medicine.,,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,8,M," I already have it. I think I should take extra batteries too, just in case. ",,,,,,,
Visang,Hong,Common English 1,4,Review,Check Your Understanding 2,H1,MH_C1_L4_RV_C2_01,Dialogue,9,W, That’s a good idea. It’s better to be safe than sorry. ,,,,,,,
Visang,Hong,Common English 2,1,Task 1.1 ,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,1,M, Jamie! How was your summer?,,,,,,,
Visang,Hong,Common English 2,1,Task 1.1 ,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,2,W," Hi, Eddie. It was great! I went swimming, played basketball, and watched football games almost every day.",,,,,,,
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,3,M, That sounds fun! I didn’t know you were so into sports.,,,,,,,
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,4,W," I’m interested in all kinds of sports, but basketball is my favorite. What about you?",,UI,T1,UI,T1,match,
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,5,M," I’m not really into sports, but I’m interested in photography. I take photos of everyday life, like city streets and food.",,UI,T1,UI,T2,mismatch,T2
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,6,W," Hey, do you think you can take photos of my basketball team someday? ",,,,,,,
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,7,M, Sure! That could give me practice taking action photos. ,,,,,,,
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,8,W, Definitely. We have a practice this weekend.,,,,,,,
Visang,Hong,Common English 2,1,Task 1.1,1.1,H2,MH_C2_L1_T1_11_01,Dialogue,9,M, I’ll be there.,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,1,W," Welcome to our show, Meet New People! Today, I’d like to introduce a special guest to you: Mr. Roberto, who is an art restorer in Italy. Hello, Mr. Roberto!",,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,2,M, Hello. Thank you for inviting me today.,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,3,W," My pleasure. Mr. Roberto, would you be able to tell us about your job? ",,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,4,M," Sure, I restore fine artworks, like old paintings and sculptures.",,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,5,W, How old are the artworks usually?,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,6,M," It varies, but a recent work I worked on was a painting of an Italian artist from the 1500s.",,UI,T3,UI,T1?,mismatch,T3
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,7,W, That’s amazing. What kind of skills do you need to become an art restorer?,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,8,M," It requires diverse skills, but most importantly, you’re expected to have a scientific background to develop the restoration process and knowledge of history to understand the artwork.",,UI,T1,UI,T1,match,
Visang,Hong,Common English 2,1,Task 1.2,1.1,H2,MH_C2_L1_T2_11_01,Dialogue,9,W, Science and history. Two key school subjects!,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,1,M," Mom, can you help me? ",,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,2,W, Of course. What do you need help with?,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,3,M," I need to write a short report on a particular job. So I was thinking about writing about your job, medical social worker. Can you tell me what you do?",,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,4,W, Sure. I help patients and their families deal with stress.,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,5,M, When do they need your help the most?,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,6,W, They often need emotional help after they have a big surgery or accident.,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,7,M, What do you need to do to become a medical social worker?,,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,8,W," You need to have a college degree in social work or psychology and have relevant training. Also, you’re expected to be a good listener. ",,,,,,,
Visang,Hong,Common English 2,1,Task 1.2,1.2,H2,MH_C2_L1_T2_12_01,Dialogue,9,M, You must have worked really hard. ,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,1,M," Hey, what are you up to?",,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,2,W, I am filling out an application form for a mentoring program.,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,3,M, Why do you want to get a mentor?,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,4,W," I am interested in beautiful buildings, so I want to study architecture in college. But I don’t know if I should study architectural design or architectural engineering. They are two different fields.",,UI,T1,UI,T1,match,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,5,M," Ah, so you’d like to talk to a mentor to help you decide what to study?",,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,6,W, Yes. I hope they can help me figure out which field is better for me.,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,7,M, I need some advice for a similar problem. Maybe I should get a mentor too. ,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 1,H2,MH_C2_L1_RV_C1_01,Dialogue,8,W, Good idea. I can send you the link to apply.,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,1,W, Thanks for calling the Media Arts Museum. ,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,2,M," Hello, I’m calling to ask some questions about the museum. ",,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,3,W, I’d be glad to answer them.,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,4,M," Thanks. I heard you show rare classic movies, but I can’t find the schedule on your website.",,UI,T1,UI,T1,match,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,5,W," We are updating the schedule now, and it will be posted online tomorrow.",,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,6,M, That’s good. I’ll check it out later. I also saw that you offer a computer art class. Is it still open?,,,,,,,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,7,W," Yes, it is. We also have a beginner photography class. There are spots available, but you’re expected to bring your own camera.",,UI,T4,UI,T4,match,
Visang,Hong,Common English 2,1,Review,Check Your Understanding 2,H2,MH_C2_L1_RV_C2_01,Dialogue,8,M, I see. Thank you for the information. ,,,,,,,
Visang,Hong,Common English 2,2,Task 1.1 ,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,1,M, Is this Hwaseong Fortress?,,,,,,,
Visang,Hong,Common English 2,2,Task 1.1 ,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,2,W," Yes, Ravi. It’s a UNESCO World Heritage Site. King Jeongjo of the Joseon dynasty built it to honor his father.",,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,3,M," Wow, he must have really loved his father.",,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,4,W," Well, he actually lost his father when he was just eleven, so he probably really missed his father. ",,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,5,M, How sad. It reminds me of the Taj Mahal in India.,,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,6,W, The Taj Mahal? Why?,,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,7,M," Emperor Shah Jahan built it to honor his wife, who died while giving birth to their child.",,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,8,W," Wow, I didn’t know that. That’s quite a story.",,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.1,H2,MH_C2_L2_T1_11_01,Dialogue,9,M, It sure is.,,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.2,H2,MH_C2_L2_T1_12_01,Dialogue,1,M, How was your trip to Korea?,,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.2,H2,MH_C2_L2_T1_12_01,Dialogue,2,W," It was amazing! When I was there, I saw a really cool traditional dance performance by masked dancers.",,,,,,,
Visang,Hong,Common English 2,2,Task 1.1,1.2,H2,MH_C2_L2_T1_12_01,Dialogue,3,M, That does sound really cool. What were the masks made of?,,,,,,,
